person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
56000,5.0,4800,16.45,0.09,0,0,0,0,1,0,0,1,0
108000,0.0,20000,16.32,0.19,0,0,0,0,1,0,0,1,0
78000,10.0,15000,14.96,0.19,0,0,0,1,0,0,0,1,0
112000,9.0,15000,11.12,0.13,0,1,0,0,0,0,0,1,0
54000,0.0,20500,14.61,0.38,0,0,0,1,0,0,0,0,1
46800,9.0,5000,6.76,0.11,1,0,0,0,0,0,0,1,0
48000,1.0,8400,18.54,0.17,0,0,0,0,0,1,0,1,0
45000,5.0,3800,10.65,0.08,0,1,0,0,0,0,0,1,0
33000,1.0,9750,14.54,0.3,0,0,0,1,0,0,0,0,1
36000,2.0,4000,14.54,0.11,0,0,0,1,0,0,0,1,0
19000,1.0,8325,6.62,0.44,1,0,0,0,0,0,0,1,0
55316,10.0,6000,5.42,0.11,1,0,0,0,0,0,0,1,0
132652,8.0,28000,8.49,0.21,1,0,0,0,0,0,0,1,0
27000,0.0,3500,16.0,0.13,0,0,0,1,0,0,0,0,1
24996,5.0,6500,11.34,0.26,0,0,1,0,0,0,0,0,1
22000,1.0,4000,6.39,0.18,1,0,0,0,0,0,0,1,0
66000,6.0,11750,17.14,0.18,0,0,0,0,1,0,0,1,0
200000,7.0,25000,15.57,0.13,0,0,0,1,0,0,0,1,0
60000,4.0,12500,10.25,0.21,0,1,0,0,0,0,0,1,0
73000,3.0,10000,11.26,0.14,0,1,0,0,0,0,0,1,0
35004,3.0,5000,8.94,0.14,1,0,0,0,0,0,0,1,0
53000,5.0,5100,7.9,0.1,1,0,0,0,0,0,0,1,0
19200,0.0,8500,9.99,0.44,0,1,0,0,0,0,0,1,0
88000,2.0,15000,9.99,0.17,0,1,0,0,0,0,0,1,0
57000,6.0,3000,14.59,0.05,0,0,0,1,0,0,0,1,0
78413,6.0,17500,10.65,0.22,0,1,0,0,0,0,0,1,0
93218,5.0,12000,11.49,0.13,0,1,0,0,0,0,0,1,0
54000,1.0,10000,14.93,0.19,0,0,0,0,1,0,0,0,1
75000,4.0,20150,11.36,0.27,0,1,0,0,0,0,0,1,0
188000,4.0,5000,16.49,0.03,0,0,0,1,0,0,0,1,0
54000,17.0,15000,11.86,0.28,0,1,0,0,0,0,0,1,0
120000,7.0,16000,10.37,0.13,0,1,0,0,0,0,0,1,0
130000,8.0,6000,6.62,0.05,1,0,0,0,0,0,0,1,0
120000,0.0,20000,13.85,0.17,0,0,1,0,0,0,0,1,0
83200,18.0,13000,6.99,0.16,1,0,0,0,0,0,0,1,0
65000,7.0,14000,15.31,0.22,0,0,0,1,0,0,0,0,1
33000,0.0,6000,15.62,0.18,0,0,0,1,0,0,0,1,0
54000,0.0,16750,20.11,0.31,0,0,0,0,0,0,1,0,1
37200,0.0,13500,10.78,0.36,0,0,1,0,0,0,0,1,0
201000,0.0,18000,11.83,0.09,0,1,0,0,0,0,0,1,0
65136,0.0,6250,12.87,0.1,0,0,1,0,0,0,0,0,1
66000,3.0,25000,11.58,0.38,0,1,0,0,0,0,0,1,0
74000,1.0,25000,14.38,0.34,0,0,0,0,1,0,0,0,1
47000,1.0,15000,12.04,0.32,0,0,1,0,0,0,0,0,1
21000,0.0,4000,11.36,0.19,0,1,0,0,0,0,0,1,0
66500,4.0,12000,6.99,0.18,1,0,0,0,0,0,0,1,0
31200,3.0,3600,11.48,0.12,0,1,0,0,0,0,0,1,0
65000,4.0,15000,16.0,0.23,0,0,0,1,0,0,0,1,0
74000,3.0,25000,10.36,0.34,0,1,0,0,0,0,0,1,0
59000,0.0,2500,18.78,0.04,0,0,0,0,0,1,0,1,0
113000,6.0,10000,10.38,0.09,0,1,0,0,0,0,0,1,0
37200,7.0,4000,7.66,0.11,1,0,0,0,0,0,0,1,0
46000,0.0,5975,14.46,0.13,0,0,0,1,0,0,0,0,1
82560,6.0,4500,7.42,0.05,1,0,0,0,0,0,0,1,0
30000,3.0,7500,11.14,0.25,0,1,0,0,0,0,0,1,0
18200,8.0,7200,7.49,0.4,1,0,0,0,0,0,0,1,0
32000,0.0,7500,11.59,0.23,0,0,1,0,0,0,0,0,1
70000,2.0,30000,10.65,0.43,0,1,0,0,0,0,0,1,0
60132,7.0,15000,14.26,0.25,0,0,1,0,0,0,0,1,0
56920,6.0,10000,14.59,0.18,0,0,0,1,0,0,0,0,1
144000,0.0,13000,21.21,0.09,0,0,0,0,0,0,1,1,0
92000,8.0,24500,11.46,0.27,0,1,0,0,0,0,0,1,0
101000,0.0,15000,17.58,0.15,0,0,0,1,0,0,0,0,1
34000,12.0,3700,6.91,0.11,1,0,0,0,0,0,0,1,0
61000,1.0,2000,7.9,0.03,1,0,0,0,0,0,0,1,0
50000,0.0,14000,6.54,0.28,1,0,0,0,0,0,0,1,0
32400,3.0,1750,13.61,0.05,0,0,1,0,0,0,0,0,1
45000,0.0,4000,13.8,0.09,0,0,1,0,0,0,0,0,1
42000,4.0,10000,11.71,0.24,0,1,0,0,0,0,0,1,0
70000,4.0,25000,15.57,0.36,0,0,0,1,0,0,0,1,0
34000,2.0,2500,13.57,0.07,0,0,1,0,0,0,0,0,1
75000,5.0,20000,6.91,0.27,1,0,0,0,0,0,0,1,0
36000,0.0,14000,6.54,0.39,1,0,0,0,0,0,0,1,0
42996,1.0,7200,14.11,0.17,0,0,0,1,0,0,0,1,0
138000,3.0,20000,11.14,0.14,0,1,0,0,0,0,0,1,0
63800,7.0,25000,11.36,0.39,0,1,0,0,0,0,0,1,0
55000,3.0,24200,8.49,0.44,1,0,0,0,0,0,0,1,0
72000,8.0,5000,12.92,0.07,0,0,0,1,0,0,0,1,0
78000,9.0,8000,16.0,0.1,0,0,0,1,0,0,0,1,0
67000,13.0,10000,7.14,0.15,1,0,0,0,0,0,0,1,0
125000,2.0,6000,5.79,0.05,1,0,0,0,0,0,0,1,0
18000,3.0,3300,11.97,0.18,0,0,1,0,0,0,0,1,0
30000,8.0,4375,6.62,0.15,1,0,0,0,0,0,0,1,0
100000,13.0,13000,8.59,0.13,1,0,0,0,0,0,0,1,0
58000,5.0,10000,13.24,0.17,0,0,0,1,0,0,0,1,0
24000,3.0,3000,19.03,0.13,0,0,0,0,1,0,0,1,0
51996,7.0,4000,13.98,0.08,0,0,1,0,0,0,0,0,1
34000,0.0,2525,13.12,0.07,0,0,0,1,0,0,0,1,0
30000,0.0,8400,14.65,0.28,0,0,1,0,0,0,0,1,0
50000,0.0,6400,9.91,0.13,0,1,0,0,0,0,0,1,0
30000,4.0,6500,13.85,0.22,0,0,1,0,0,0,0,0,1
70800,25.0,10000,11.36,0.14,0,1,0,0,0,0,0,1,0
65004,4.0,15000,16.95,0.23,0,0,0,0,1,0,0,1,0
94940,4.0,2000,5.42,0.02,1,0,0,0,0,0,0,1,0
55000,1.0,4400,10.59,0.08,0,1,0,0,0,0,0,1,0
13200,2.0,3800,7.29,0.29,1,0,0,0,0,0,0,1,0
30000,0.0,2400,11.71,0.08,0,1,0,0,0,0,0,1,0
34000,0.0,12000,12.87,0.35,0,0,1,0,0,0,0,1,0
134000,9.0,6000,5.99,0.04,1,0,0,0,0,0,0,1,0
58650,4.0,20000,14.09,0.29,0,0,0,1,0,0,0,0,1
73163,9.0,25000,16.45,0.34,0,0,0,0,1,0,0,1,0
39400,2.0,2500,7.14,0.06,1,0,0,0,0,0,0,1,0
55000,8.0,7000,12.53,0.13,0,1,0,0,0,0,0,1,0
45000,0.0,3600,6.91,0.08,1,0,0,0,0,0,0,1,0
92004,6.0,30000,15.23,0.33,0,0,1,0,0,0,0,0,1
83600,7.0,15000,8.49,0.18,1,0,0,0,0,0,0,1,0
85000,5.0,7500,11.03,0.09,0,0,1,0,0,0,0,0,1
22800,4.0,5000,13.85,0.22,0,0,1,0,0,0,0,0,1
41000,1.0,6600,10.71,0.16,0,1,0,0,0,0,0,1,0
69900,16.0,18000,11.49,0.26,0,1,0,0,0,0,0,1,0
69000,3.0,4000,11.49,0.06,0,1,0,0,0,0,0,1,0
89000,8.0,12250,15.05,0.14,0,0,0,1,0,0,0,1,0
38000,5.0,8000,10.65,0.21,0,1,0,0,0,0,0,1,0
40000,7.0,4000,10.99,0.1,0,1,0,0,0,0,0,1,0
44531,0.0,15000,12.53,0.34,0,1,0,0,0,0,0,1,0
223000,4.0,12000,14.96,0.05,0,0,0,1,0,0,0,1,0
80000,14.0,15350,8.49,0.19,1,0,0,0,0,0,0,1,0
43000,5.0,7000,10.62,0.16,0,1,0,0,0,0,0,1,0
50000,6.0,18000,14.35,0.36,0,0,1,0,0,0,0,1,0
130000,6.0,25000,11.83,0.19,0,1,0,0,0,0,0,1,0
45000,1.0,3950,6.92,0.09,1,0,0,0,0,0,0,1,0
28500,3.0,1600,13.49,0.06,0,0,1,0,0,0,0,1,0
77650,8.0,22000,11.48,0.28,0,1,0,0,0,0,0,1,0
103000,0.0,8000,14.61,0.08,0,0,0,1,0,0,0,1,0
35482,7.0,7000,14.74,0.2,0,0,0,1,0,0,0,1,0
32400,4.0,4500,7.49,0.14,1,0,0,0,0,0,0,1,0
15000,0.0,3600,13.47,0.24,0,0,1,0,0,0,0,1,0
37000,12.0,22000,12.73,0.59,0,0,1,0,0,0,0,0,1
62844,7.0,7500,11.97,0.12,0,0,1,0,0,0,0,1,0
65000,1.0,7000,8.49,0.11,1,0,0,0,0,0,0,1,0
23000,5.0,14000,7.88,0.61,1,0,0,0,0,0,0,1,0
75500,0.0,19200,16.77,0.25,0,0,0,1,0,0,0,1,0
56000,5.0,10000,12.42,0.18,0,1,0,0,0,0,0,1,0
35000,8.0,5000,7.88,0.14,1,0,0,0,0,0,0,1,0
67000,2.0,6500,14.11,0.1,0,0,0,1,0,0,0,0,1
55000,14.0,18000,7.88,0.33,1,0,0,0,0,0,0,1,0
78000,7.0,18000,9.38,0.23,1,0,0,0,0,0,0,1,0
53000,3.0,5000,12.53,0.09,0,0,1,0,0,0,0,0,1
26400,0.0,10000,19.03,0.38,0,0,0,0,1,0,0,0,1
62400,4.0,20000,14.84,0.32,0,0,0,1,0,0,0,1,0
42000,1.0,5750,13.57,0.14,0,0,1,0,0,0,0,1,0
36000,2.0,13750,13.22,0.38,0,0,1,0,0,0,0,0,1
168000,8.0,10000,8.94,0.06,1,0,0,0,0,0,0,1,0
27036,1.0,13750,15.31,0.51,0,0,0,1,0,0,0,0,1
12000,0.0,2100,8.94,0.17,1,0,0,0,0,0,0,1,0
48500,1.0,19500,15.57,0.4,0,0,0,0,1,0,0,1,0
67000,9.0,25000,10.91,0.37,0,0,1,0,0,0,0,1,0
48000,0.0,4400,11.83,0.09,0,1,0,0,0,0,0,1,0
158000,2.0,25000,16.82,0.16,0,0,0,0,1,0,0,1,0
51996,2.0,6500,15.68,0.13,0,0,0,0,1,0,0,1,0
50000,5.0,3000,6.03,0.06,1,0,0,0,0,0,0,1,0
30996,1.0,2600,14.74,0.08,0,0,0,1,0,0,0,1,0
115000,3.0,15000,6.03,0.13,1,0,0,0,0,0,0,1,0
48000,0.0,2400,10.59,0.05,0,1,0,0,0,0,0,1,0
39000,1.0,10000,14.11,0.26,0,0,0,1,0,0,0,0,1
165000,6.0,35000,12.99,0.21,0,0,1,0,0,0,0,1,0
150000,1.0,10000,5.79,0.07,1,0,0,0,0,0,0,1,0
30000,6.0,2500,11.36,0.08,0,1,0,0,0,0,0,1,0
46800,5.0,12000,13.11,0.26,0,0,1,0,0,0,0,0,1
66300,3.0,7500,14.96,0.1,0,0,0,1,0,0,0,1,0
46000,0.0,10000,7.51,0.22,1,0,0,0,0,0,0,1,0
29000,0.0,10000,13.06,0.34,0,0,1,0,0,0,0,0,1
59000,5.0,24000,19.69,0.41,0,0,0,0,1,0,0,0,1
54000,11.0,20000,18.79,0.37,0,0,0,0,1,0,0,0,1
65000,2.0,4400,11.36,0.07,0,1,0,0,0,0,0,1,0
12000,6.0,2500,9.99,0.21,0,1,0,0,0,0,0,1,0
36120,3.0,2800,13.35,0.08,0,0,1,0,0,0,0,1,0
80000,9.0,13000,6.54,0.16,1,0,0,0,0,0,0,1,0
65000,0.0,20000,10.65,0.31,0,1,0,0,0,0,0,1,0
14650,0.0,1400,15.62,0.1,0,0,0,1,0,0,0,0,1
29000,9.0,1200,12.42,0.04,0,1,0,0,0,0,0,1,0
32000,0.0,4800,7.14,0.15,1,0,0,0,0,0,0,1,0
48564,3.0,15000,10.75,0.31,0,1,0,0,0,0,0,1,0
40000,10.0,10000,11.36,0.25,0,1,0,0,0,0,0,1,0
90000,2.0,10000,15.28,0.11,0,0,0,1,0,0,0,0,1
47400,3.0,4500,10.36,0.09,0,1,0,0,0,0,0,1,0
170000,6.0,6500,7.49,0.04,1,0,0,0,0,0,0,1,0
50000,2.0,12500,9.32,0.25,1,0,0,0,0,0,0,1,0
21888,8.0,6600,11.11,0.3,0,1,0,0,0,0,0,1,0
24000,0.0,9250,6.54,0.39,1,0,0,0,0,0,0,1,0
36000,3.0,24250,12.61,0.67,0,0,1,0,0,0,0,0,1
143000,3.0,25000,17.93,0.17,0,0,0,0,1,0,0,1,0
140004,6.0,8400,12.98,0.06,0,0,1,0,0,0,0,0,1
39996,6.0,6000,8.0,0.15,1,0,0,0,0,0,0,1,0
45000,4.0,5200,13.06,0.12,0,0,1,0,0,0,0,0,1
104550,6.0,15000,15.33,0.12,0,0,0,1,0,0,0,1,0
48000,1.0,15000,11.48,0.31,0,1,0,0,0,0,0,1,0
12000,2.0,3075,10.37,0.26,0,1,0,0,0,0,0,1,0
64000,20.0,6800,18.39,0.11,0,0,0,0,1,0,0,0,1
36000,2.0,2500,16.77,0.07,0,0,0,1,0,0,0,1,0
46000,2.0,13000,15.7,0.28,0,0,0,1,0,0,0,0,1
55000,0.0,10200,12.73,0.19,0,0,1,0,0,0,0,0,1
80000,7.0,17000,12.21,0.21,0,1,0,0,0,0,0,1,0
72000,5.0,20000,10.38,0.28,0,1,0,0,0,0,0,1,0
76500,11.0,12000,17.27,0.13,0,0,0,1,0,0,0,1,0
176608,1.0,21125,13.16,0.12,0,0,1,0,0,0,0,0,1
29000,4.0,8000,12.42,0.28,0,1,0,0,0,0,0,1,0
105000,14.0,15400,11.36,0.15,0,1,0,0,0,0,0,1,0
20000,0.0,3200,16.0,0.16,0,0,0,0,1,0,0,1,0
12000,0.0,4200,13.48,0.35,0,0,1,0,0,0,0,0,1
42500,9.0,2000,5.42,0.05,1,0,0,0,0,0,0,1,0
70000,8.0,25000,9.62,0.36,0,1,0,0,0,0,0,1,0
50000,1.0,18000,12.42,0.36,0,1,0,0,0,0,0,1,0
54000,3.0,6250,6.99,0.12,1,0,0,0,0,0,0,1,0
38000,11.0,4000,7.68,0.11,1,0,0,0,0,0,0,1,0
69000,6.0,10150,11.99,0.15,0,1,0,0,0,0,0,1,0
40000,7.0,14675,12.69,0.37,0,1,0,0,0,0,0,1,0
62050,1.0,2000,13.35,0.03,0,0,1,0,0,0,0,0,1
62500,4.0,16000,14.54,0.26,0,0,0,1,0,0,0,1,0
43000,2.0,4000,13.23,0.09,0,0,1,0,0,0,0,1,0
83600,7.0,15000,8.49,0.18,1,0,0,0,0,0,0,1,0
65000,13.0,16000,17.27,0.25,0,0,0,1,0,0,0,1,0
54000,7.0,2000,5.42,0.04,1,0,0,0,0,0,0,1,0
64000,7.0,10325,12.92,0.16,0,0,0,1,0,0,0,0,1
34500,4.0,1000,16.45,0.03,0,0,0,0,1,0,0,1,0
51000,6.0,17500,14.09,0.34,0,0,0,1,0,0,0,0,1
85000,8.0,25000,10.36,0.29,0,1,0,0,0,0,0,1,0
27120,5.0,9250,13.11,0.34,0,0,1,0,0,0,0,1,0
54000,0.0,5000,13.17,0.09,0,0,0,1,0,0,0,1,0
58000,6.0,2200,7.4,0.04,1,0,0,0,0,0,0,1,0
89000,14.0,4000,6.03,0.04,1,0,0,0,0,0,0,1,0
42996,3.0,4800,11.03,0.11,0,0,1,0,0,0,0,1,0
44000,0.0,13000,17.26,0.3,0,0,0,0,0,1,0,0,1
65000,4.0,15000,7.51,0.23,1,0,0,0,0,0,0,1,0
26400,0.0,7000,7.4,0.27,1,0,0,0,0,0,0,1,0
36000,0.0,4000,7.4,0.11,1,0,0,0,0,0,0,1,0
62250,3.0,24000,16.45,0.39,0,0,0,0,1,0,0,0,1
35000,3.0,4800,5.42,0.14,1,0,0,0,0,0,0,1,0
74000,9.0,9000,12.84,0.12,0,0,1,0,0,0,0,0,1
48000,9.0,25000,13.61,0.52,0,0,1,0,0,0,0,0,1
84000,0.0,8000,12.61,0.1,0,0,1,0,0,0,0,1,0
42000,1.0,6000,12.99,0.14,0,0,1,0,0,0,0,1,0
29000,1.0,1500,10.39,0.05,0,1,0,0,0,0,0,1,0
44000,5.0,8500,11.49,0.19,0,1,0,0,0,0,0,1,0
35000,2.0,11900,7.66,0.34,1,0,0,0,0,0,0,1,0
18000,0.0,5000,8.59,0.28,1,0,0,0,0,0,0,1,0
15600,0.0,2800,7.4,0.18,1,0,0,0,0,0,0,1,0
100000,3.0,1200,8.59,0.01,1,0,0,0,0,0,0,1,0
61000,2.0,18400,19.29,0.3,0,0,0,0,1,0,0,1,0
15600,2.0,3500,16.07,0.22,0,0,0,1,0,0,0,1,0
105201,20.0,15000,6.91,0.14,1,0,0,0,0,0,0,1,0
85000,4.0,10000,6.62,0.12,1,0,0,0,0,0,0,1,0
62962,2.0,15000,11.71,0.24,0,1,0,0,0,0,0,1,0
31680,5.0,15000,12.61,0.47,0,0,1,0,0,0,0,0,1
44000,0.0,8400,14.5,0.19,0,0,0,0,1,0,0,0,1
77250,3.0,4000,11.71,0.05,0,1,0,0,0,0,0,1,0
40000,3.0,16000,12.99,0.4,0,0,1,0,0,0,0,0,1
34800,7.0,2500,6.39,0.07,1,0,0,0,0,0,0,1,0
55250,2.0,7400,14.84,0.11,0,0,0,1,0,0,0,1,0
30000,6.0,10775,10.65,0.36,0,1,0,0,0,0,0,1,0
38272,1.0,15250,14.17,0.4,0,0,1,0,0,0,0,0,1
37000,5.0,14000,7.88,0.38,1,0,0,0,0,0,0,1,0
79000,3.0,10000,7.88,0.13,1,0,0,0,0,0,0,1,0
72000,1.0,5000,11.49,0.07,0,1,0,0,0,0,0,1,0
69000,0.0,25000,14.59,0.36,0,0,0,1,0,0,0,1,0
45996,12.0,5500,10.2,0.12,0,1,0,0,0,0,0,1,0
120000,8.0,20000,10.25,0.17,0,1,0,0,0,0,0,1,0
38000,2.0,4000,14.65,0.11,0,0,1,0,0,0,0,1,0
42000,2.0,2000,15.62,0.05,0,0,1,0,0,0,0,0,1
36184,2.0,12000,9.99,0.33,0,1,0,0,0,0,0,1,0
50004,2.0,11000,13.87,0.22,0,0,0,1,0,0,0,0,1
75200,5.0,6500,7.14,0.09,1,0,0,0,0,0,0,1,0
54400,5.0,10000,15.33,0.16,0,0,0,1,0,0,0,0,1
74800,4.0,8400,14.65,0.1,0,0,1,0,0,0,0,1,0
28800,6.0,8875,8.9,0.31,1,0,0,0,0,0,0,1,0
45000,5.0,6500,10.65,0.14,0,1,0,0,0,0,0,1,0
36000,4.0,10000,11.36,0.28,0,1,0,0,0,0,0,1,0
80000,5.0,2000,7.9,0.03,1,0,0,0,0,0,0,1,0
17721,0.0,3975,11.97,0.22,0,0,1,0,0,0,0,0,1
70000,0.0,10000,7.29,0.14,1,0,0,0,0,0,0,1,0
72000,5.0,8000,12.21,0.11,0,1,0,0,0,0,0,1,0
45000,3.0,3500,10.59,0.08,0,1,0,0,0,0,0,1,0
30548,0.0,14000,7.88,0.46,1,0,0,0,0,0,0,1,0
57188,7.0,17450,6.62,0.31,1,0,0,0,0,0,0,1,0
21000,6.0,7500,6.91,0.36,1,0,0,0,0,0,0,1,0
29700,2.0,4000,10.74,0.13,0,1,0,0,0,0,0,1,0
60996,8.0,15000,9.63,0.25,0,1,0,0,0,0,0,1,0
55000,9.0,10000,13.57,0.18,0,0,1,0,0,0,0,0,1
45000,8.0,19600,9.91,0.44,0,1,0,0,0,0,0,1,0
120000,7.0,6000,13.06,0.05,0,0,1,0,0,0,0,1,0
150000,9.0,20000,14.65,0.13,0,0,1,0,0,0,0,0,1
64312,4.0,5000,14.91,0.08,0,0,0,1,0,0,0,0,1
31200,5.0,10000,12.73,0.32,0,0,1,0,0,0,0,1,0
40000,3.0,21000,6.54,0.53,1,0,0,0,0,0,0,1,0
74000,13.0,10500,10.74,0.14,0,1,0,0,0,0,0,1,0
85000,3.0,7000,6.92,0.08,1,0,0,0,0,0,0,1,0
95000,4.0,20000,6.54,0.21,1,0,0,0,0,0,0,1,0
70000,9.0,5000,7.74,0.07,1,0,0,0,0,0,0,1,0
58000,4.0,15000,13.99,0.26,0,0,0,1,0,0,0,0,1
39000,2.0,16000,19.91,0.41,0,0,0,0,1,0,0,1,0
35000,6.0,17000,10.37,0.49,0,1,0,0,0,0,0,1,0
62903,9.0,3000,10.65,0.04,0,1,0,0,0,0,0,1,0
65000,3.0,7000,14.72,0.11,0,0,1,0,0,0,0,1,0
34000,20.0,4000,14.59,0.12,0,0,0,1,0,0,0,1,0
54000,4.0,1000,13.99,0.02,0,0,1,0,0,0,0,1,0
47000,2.0,25000,12.18,0.53,0,1,0,0,0,0,0,1,0
70000,4.0,7550,7.51,0.11,1,0,0,0,0,0,0,1,0
22680,9.0,7000,10.62,0.31,0,1,0,0,0,0,0,1,0
74800,4.0,14000,16.45,0.16,0,0,0,0,1,0,0,1,0
17004,3.0,5000,6.54,0.29,1,0,0,0,0,0,0,1,0
91000,11.0,7000,6.99,0.08,1,0,0,0,0,0,0,1,0
71004,0.0,20000,13.36,0.28,0,0,0,1,0,0,0,0,1
40000,0.0,6000,12.87,0.15,0,0,1,0,0,0,0,0,1
62050,1.0,6000,14.74,0.08,0,0,0,1,0,0,0,1,0
102960,2.0,16000,7.88,0.16,1,0,0,0,0,0,0,1,0
24000,5.0,10000,9.76,0.42,0,1,0,0,0,0,0,1,0
45000,3.0,18000,12.87,0.4,0,0,1,0,0,0,0,1,0
27996,0.0,2200,15.95,0.08,0,0,0,1,0,0,0,0,1
78000,1.0,8000,12.87,0.1,0,0,1,0,0,0,0,1,0
70000,15.0,10000,10.75,0.14,0,1,0,0,0,0,0,1,0
80000,6.0,25000,6.62,0.31,1,0,0,0,0,0,0,1,0
31200,3.0,2000,14.65,0.06,0,0,1,0,0,0,0,0,1
116000,0.0,3500,12.53,0.03,0,0,1,0,0,0,0,1,0
44000,0.0,3000,7.49,0.07,1,0,0,0,0,0,0,1,0
38272,6.0,4800,9.99,0.13,0,1,0,0,0,0,0,1,0
10000,2.0,4500,8.63,0.45,1,0,0,0,0,0,0,1,0
56950,9.0,25000,10.91,0.37,0,0,1,0,0,0,0,0,1
60000,6.0,13000,14.17,0.22,0,0,1,0,0,0,0,0,1
49861,2.0,25000,13.11,0.5,0,0,1,0,0,0,0,0,1
58195,3.0,11000,9.91,0.19,0,1,0,0,0,0,0,1,0
119496,7.0,12000,7.88,0.1,1,0,0,0,0,0,0,1,0
30000,8.0,9000,5.99,0.3,1,0,0,0,0,0,0,1,0
90000,4.0,10000,7.49,0.11,1,0,0,0,0,0,0,1,0
114500,13.0,30000,19.29,0.26,0,0,0,0,1,0,0,1,0
43680,0.0,10000,14.46,0.23,0,0,0,1,0,0,0,1,0
30000,2.0,5200,17.19,0.17,0,0,0,0,1,0,0,0,1
80000,0.0,22000,9.76,0.28,0,1,0,0,0,0,0,1,0
84000,6.0,8000,14.96,0.1,0,0,0,1,0,0,0,1,0
43000,22.0,10000,16.89,0.23,0,0,0,1,0,0,0,0,1
33600,4.0,3200,11.99,0.1,0,1,0,0,0,0,0,1,0
60000,2.0,6500,5.79,0.11,1,0,0,0,0,0,0,1,0
15000,8.0,3200,12.21,0.21,0,1,0,0,0,0,0,1,0
36000,5.0,13000,20.3,0.36,0,0,0,0,1,0,0,0,1
30000,0.0,12000,9.32,0.4,1,0,0,0,0,0,0,1,0
85155,13.0,20000,14.61,0.23,0,0,0,1,0,0,0,1,0
57600,19.0,2000,6.76,0.03,1,0,0,0,0,0,0,1,0
50000,4.0,15000,14.91,0.3,0,0,0,1,0,0,0,1,0
30000,1.0,2500,13.57,0.08,0,0,1,0,0,0,0,0,1
9600,4.0,2950,17.49,0.31,0,0,0,1,0,0,0,0,1
128000,7.0,3000,14.72,0.02,0,0,1,0,0,0,0,0,1
88000,18.0,9800,12.69,0.11,0,1,0,0,0,0,0,1,0
109000,17.0,12800,13.79,0.12,0,0,1,0,0,0,0,0,1
95000,9.0,24000,6.54,0.25,1,0,0,0,0,0,0,1,0
28880,4.0,2000,8.59,0.07,1,0,0,0,0,0,0,1,0
78000,15.0,10000,14.27,0.13,0,0,1,0,0,0,0,1,0
39000,7.0,2800,12.17,0.07,0,0,0,1,0,0,0,0,1
25000,1.0,8000,12.42,0.32,0,1,0,0,0,0,0,1,0
85200,6.0,20000,15.65,0.23,0,0,0,1,0,0,0,0,1
18000,6.0,4000,11.49,0.22,0,1,0,0,0,0,0,1,0
92000,0.0,6000,15.58,0.07,0,0,0,1,0,0,0,1,0
80000,1.0,6000,7.88,0.07,1,0,0,0,0,0,0,1,0
53000,12.0,5000,7.14,0.09,1,0,0,0,0,0,0,1,0
156000,5.0,18000,11.99,0.12,0,1,0,0,0,0,0,1,0
48000,2.0,4000,6.03,0.08,1,0,0,0,0,0,0,1,0
38004,2.0,1500,12.53,0.04,0,0,1,0,0,0,0,0,1
108800,2.0,15000,16.35,0.12,0,0,0,0,1,0,0,1,0
14400,0.0,4200,14.17,0.29,0,0,1,0,0,0,0,0,1
44000,1.0,5000,13.99,0.11,0,0,1,0,0,0,0,0,1
34000,0.0,5000,15.45,0.15,0,0,0,0,1,0,0,0,1
112000,14.0,25000,14.96,0.22,0,0,0,1,0,0,0,0,1
78600,0.0,12800,14.11,0.16,0,0,0,1,0,0,0,0,1
46000,2.0,10000,12.61,0.22,0,0,0,1,0,0,0,1,0
97750,9.0,20000,17.39,0.17,0,0,0,0,1,0,0,0,1
39996,2.0,18000,9.25,0.45,0,1,0,0,0,0,0,1,0
74000,1.0,10000,14.54,0.14,0,0,0,1,0,0,0,1,0
43000,1.0,9000,9.63,0.21,1,0,0,0,0,0,0,1,0
52800,4.0,8975,10.99,0.17,0,1,0,0,0,0,0,1,0
60000,0.0,20000,11.14,0.33,0,1,0,0,0,0,0,1,0
68000,1.0,14400,17.99,0.21,0,0,0,0,1,0,0,0,1
40000,15.0,10000,16.29,0.25,0,0,0,1,0,0,0,1,0
62000,2.0,20000,17.04,0.32,0,0,0,0,1,0,0,1,0
100000,3.0,6200,8.49,0.06,1,0,0,0,0,0,0,1,0
72000,7.0,5600,11.12,0.08,0,1,0,0,0,0,0,1,0
12000,0.0,3200,5.99,0.27,1,0,0,0,0,0,0,1,0
44000,14.0,20000,20.4,0.45,0,0,0,0,0,0,1,1,0
66000,11.0,20000,12.21,0.3,0,1,0,0,0,0,0,1,0
34000,12.0,3500,15.58,0.1,0,0,0,1,0,0,0,1,0
90000,5.0,20500,14.96,0.23,0,0,0,1,0,0,0,0,1
46500,2.0,8000,15.23,0.17,0,0,1,0,0,0,0,0,1
50000,5.0,6000,13.49,0.12,0,0,1,0,0,0,0,1,0
14400,4.0,5500,11.48,0.38,0,1,0,0,0,0,0,1,0
76000,0.0,14400,14.35,0.19,0,0,1,0,0,0,0,1,0
66000,0.0,11200,9.32,0.17,1,0,0,0,0,0,0,1,0
61211,13.0,13000,6.54,0.21,1,0,0,0,0,0,0,1,0
30000,3.0,11500,11.36,0.38,0,1,0,0,0,0,0,1,0
