person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y
60000,3.0,5000,16.45,0.08,0,0,0,0,1,0,0,1,0
55000,0.0,11000,5.42,0.2,1,0,0,0,0,0,0,1,0
23000,0.0,7000,12.49,0.3,0,0,0,1,0,0,0,0,1
30000,2.0,5000,14.54,0.17,0,0,0,1,0,0,0,1,0
42000,1.0,6000,14.46,0.14,0,0,0,1,0,0,0,1,0
62000,7.0,16000,7.49,0.26,1,0,0,0,0,0,0,1,0
42000,1.0,8000,12.84,0.19,0,0,1,0,0,0,0,1,0
62004,13.0,2000,13.72,0.03,0,0,1,0,0,0,0,0,1
29000,2.0,2500,12.84,0.09,0,0,1,0,0,0,0,1,0
50000,3.0,6000,10.25,0.12,0,1,0,0,0,0,0,1,0
20400,3.0,7550,14.79,0.37,0,0,1,0,0,0,0,1,0
15500,3.0,8000,7.51,0.52,1,0,0,0,0,0,0,1,0
44000,3.0,10000,9.63,0.23,0,1,0,0,0,0,0,1,0
74784,8.0,15000,14.5,0.2,0,0,0,0,1,0,0,1,0
20400,4.0,12000,7.49,0.59,1,0,0,0,0,0,0,1,0
77052,4.0,24250,11.36,0.31,0,1,0,0,0,0,0,1,0
30720,5.0,18000,13.48,0.59,0,0,1,0,0,0,0,0,1
60000,3.0,3000,13.47,0.05,0,0,1,0,0,0,0,0,1
68700,0.0,10000,6.92,0.15,1,0,0,0,0,0,0,1,0
25000,0.0,10000,7.29,0.4,1,0,0,0,0,0,0,1,0
16800,3.0,6500,11.99,0.39,0,1,0,0,0,0,0,1,0
37200,4.0,4000,17.27,0.11,0,0,0,1,0,0,0,1,0
48700,0.0,6000,14.59,0.12,0,0,0,1,0,0,0,1,0
32484,6.0,6250,7.51,0.19,1,0,0,0,0,0,0,1,0
20000,1.0,12000,8.07,0.6,1,0,0,0,0,0,0,1,0
26592,1.0,2500,7.14,0.09,1,0,0,0,0,0,0,1,0
21424,1.0,7750,7.51,0.36,1,0,0,0,0,0,0,1,0
35400,4.0,9600,11.89,0.27,0,1,0,0,0,0,0,1,0
99996,3.0,8000,8.0,0.08,1,0,0,0,0,0,0,1,0
62500,3.0,3800,13.11,0.06,0,0,1,0,0,0,0,1,0
79050,2.0,2100,9.91,0.02,0,1,0,0,0,0,0,1,0
75000,13.0,25000,10.65,0.33,0,1,0,0,0,0,0,1,0
40000,6.0,1000,6.76,0.03,1,0,0,0,0,0,0,1,0
83200,6.0,4000,7.49,0.05,1,0,0,0,0,0,0,1,0
71004,8.0,5000,14.96,0.07,0,0,0,1,0,0,0,0,1
70550,7.0,15000,8.9,0.18,1,0,0,0,0,0,0,1,0
12000,5.0,3250,15.68,0.27,0,0,0,0,1,0,0,0,1
30000,6.0,9000,16.89,0.3,0,0,0,1,0,0,0,1,0
54000,1.0,20000,15.65,0.37,0,0,0,1,0,0,0,0,1
101400,11.0,4500,9.32,0.04,1,0,0,0,0,0,0,1,0
65000,2.0,3600,11.49,0.06,0,1,0,0,0,0,0,1,0
60000,0.0,14650,12.61,0.24,0,0,1,0,0,0,0,0,1
35000,22.0,11100,6.62,0.32,1,0,0,0,0,0,0,1,0
50000,7.0,10000,11.71,0.2,0,1,0,0,0,0,0,1,0
110000,5.0,5000,14.96,0.05,0,0,0,1,0,0,0,0,1
35000,1.0,4175,7.74,0.12,1,0,0,0,0,0,0,1,0
30000,3.0,5350,13.06,0.18,0,0,1,0,0,0,0,1,0
60000,1.0,10000,9.62,0.17,0,1,0,0,0,0,0,1,0
36000,0.0,2425,8.49,0.07,1,0,0,0,0,0,0,1,0
80000,2.0,2500,11.49,0.03,0,1,0,0,0,0,0,1,0
29244,0.0,3000,13.3,0.1,0,0,0,1,0,0,0,0,1
35000,0.0,13750,7.51,0.39,1,0,0,0,0,0,0,1,0
103000,0.0,9000,14.65,0.09,0,0,1,0,0,0,0,0,1
41000,11.0,4000,18.64,0.1,0,0,0,0,1,0,0,1,0
48000,0.0,7000,12.68,0.15,0,0,1,0,0,0,0,1,0
44000,1.0,2800,6.92,0.06,1,0,0,0,0,0,0,1,0
42000,12.0,14000,15.7,0.33,0,0,0,1,0,0,0,0,1
60000,9.0,10000,10.83,0.17,0,1,0,0,0,0,0,1,0
38000,8.0,8000,13.49,0.21,0,0,1,0,0,0,0,0,1
30000,1.0,6000,13.16,0.2,0,0,1,0,0,0,0,1,0
30000,0.0,9600,14.91,0.32,0,0,0,1,0,0,0,0,1
30000,2.0,6600,13.06,0.22,0,0,1,0,0,0,0,1,0
60000,2.0,6000,15.27,0.1,0,0,1,0,0,0,0,1,0
19200,0.0,4000,10.25,0.21,0,1,0,0,0,0,0,1,0
55000,4.0,6500,13.98,0.12,0,0,1,0,0,0,0,1,0
60000,3.0,5000,14.22,0.08,0,0,1,0,0,0,0,1,0
32004,2.0,6000,14.84,0.19,0,0,0,1,0,0,0,1,0
19200,0.0,4000,12.69,0.21,0,1,0,0,0,0,0,1,0
86000,4.0,9950,7.88,0.12,1,0,0,0,0,0,0,1,0
83000,2.0,25000,10.99,0.3,0,1,0,0,0,0,0,1,0
53000,3.0,21250,10.25,0.4,0,1,0,0,0,0,0,1,0
102540,6.0,1500,7.9,0.01,1,0,0,0,0,0,0,1,0
90000,4.0,12000,12.98,0.13,0,0,1,0,0,0,0,1,0
73200,5.0,27050,15.62,0.37,0,0,0,1,0,0,0,0,1
60516,8.0,18000,11.26,0.3,0,1,0,0,0,0,0,1,0
19500,0.0,5000,8.0,0.26,1,0,0,0,0,0,0,1,0
39000,7.0,15000,15.28,0.38,0,0,0,1,0,0,0,1,0
54000,5.0,3200,12.69,0.06,0,1,0,0,0,0,0,1,0
52000,9.0,10000,8.0,0.19,1,0,0,0,0,0,0,1,0
60520,6.0,6000,15.33,0.08,0,0,0,1,0,0,0,0,1
33456,2.0,4000,16.45,0.12,0,0,0,0,1,0,0,1,0
29000,1.0,10000,10.74,0.34,0,1,0,0,0,0,0,1,0
61260,2.0,6350,7.51,0.1,1,0,0,0,0,0,0,1,0
72000,11.0,7000,11.49,0.1,0,1,0,0,0,0,0,1,0
45000,1.0,18200,10.83,0.4,0,1,0,0,0,0,0,1,0
156000,2.0,15000,12.42,0.1,0,1,0,0,0,0,0,1,0
32400,11.0,5800,5.79,0.18,1,0,0,0,0,0,0,1,0
61000,6.0,6800,15.99,0.11,0,0,0,1,0,0,0,1,0
65000,9.0,4000,6.99,0.06,1,0,0,0,0,0,0,1,0
174462,9.0,20000,17.04,0.11,0,0,0,0,1,0,0,1,0
54000,9.0,12000,12.53,0.22,0,1,0,0,0,0,0,1,0
32000,7.0,3000,6.99,0.09,1,0,0,0,0,0,0,1,0
54000,6.0,3000,10.0,0.06,0,1,0,0,0,0,0,1,0
29000,2.0,10500,9.99,0.36,0,1,0,0,0,0,0,1,0
67000,2.0,25000,10.99,0.37,0,1,0,0,0,0,0,1,0
204000,16.0,25000,11.12,0.12,0,1,0,0,0,0,0,1,0
48645,1.0,12000,10.25,0.25,0,1,0,0,0,0,0,1,0
28000,0.0,9000,10.83,0.32,0,1,0,0,0,0,0,1,0
132000,8.0,14000,17.49,0.11,0,0,0,1,0,0,0,0,1
20400,3.0,7550,14.79,0.37,0,0,1,0,0,0,0,0,1
80000,19.0,25000,14.09,0.31,0,0,0,1,0,0,0,0,1
30000,3.0,4500,14.72,0.15,0,0,1,0,0,0,0,0,1
91000,5.0,15000,7.88,0.16,1,0,0,0,0,0,0,1,0
29976,6.0,4550,12.84,0.15,0,0,1,0,0,0,0,1,0
61490,5.0,7200,10.99,0.12,0,1,0,0,0,0,0,1,0
31800,1.0,10000,12.53,0.31,0,0,1,0,0,0,0,1,0
30200,9.0,15000,10.2,0.5,0,1,0,0,0,0,0,1,0
49000,6.0,7000,10.74,0.14,0,1,0,0,0,0,0,1,0
38000,3.0,3000,15.23,0.08,0,0,1,0,0,0,0,0,1
43000,2.0,8500,8.88,0.2,0,1,0,0,0,0,0,1,0
118000,0.0,2000,16.89,0.02,0,0,0,1,0,0,0,1,0
30000,1.0,8050,12.69,0.27,0,1,0,0,0,0,0,1,0
91800,6.0,10000,16.89,0.09,0,0,0,1,0,0,0,0,1
34560,2.0,1200,19.29,0.03,0,0,0,0,1,0,0,1,0
62400,2.0,14000,10.99,0.22,0,1,0,0,0,0,0,1,0
53826,10.0,8500,14.79,0.16,0,0,1,0,0,0,0,1,0
12000,2.0,5000,8.49,0.42,1,0,0,0,0,0,0,1,0
45000,2.0,8400,13.11,0.19,0,0,1,0,0,0,0,0,1
65004,0.0,3000,13.61,0.05,0,0,1,0,0,0,0,0,1
15000,3.0,1800,17.54,0.12,0,0,0,1,0,0,0,0,1
12000,9.0,4500,13.16,0.38,0,0,1,0,0,0,0,0,1
36100,4.0,5000,12.92,0.14,0,0,0,1,0,0,0,0,1
38400,5.0,13000,11.71,0.34,0,1,0,0,0,0,0,1,0
51000,9.0,10000,15.31,0.2,0,0,0,1,0,0,0,0,1
108000,6.0,10000,6.54,0.09,1,0,0,0,0,0,0,1,0
50000,7.0,5000,11.86,0.1,0,1,0,0,0,0,0,1,0
30000,2.0,13000,13.11,0.43,0,0,1,0,0,0,0,0,1
42000,1.0,22750,6.91,0.54,1,0,0,0,0,0,0,1,0
34000,6.0,4500,11.71,0.13,0,1,0,0,0,0,0,1,0
70000,1.0,17000,8.88,0.24,0,1,0,0,0,0,0,1,0
37400,0.0,4000,10.38,0.11,0,1,0,0,0,0,0,1,0
35000,3.0,4500,14.59,0.13,0,0,0,1,0,0,0,0,1
9600,1.0,5500,12.87,0.57,0,0,1,0,0,0,0,1,0
44000,8.0,10000,6.54,0.23,1,0,0,0,0,0,0,1,0
44000,0.0,12250,15.99,0.28,0,0,0,1,0,0,0,0,1
148000,0.0,25000,15.95,0.17,0,0,0,1,0,0,0,1,0
15000,1.0,7000,12.21,0.47,0,1,0,0,0,0,0,1,0
32000,9.0,15000,16.45,0.47,0,0,0,0,1,0,0,0,1
70500,5.0,15000,8.0,0.21,1,0,0,0,0,0,0,1,0
88000,4.0,25000,19.66,0.28,0,0,0,0,0,0,1,0,1
50000,4.0,18225,10.74,0.36,0,1,0,0,0,0,0,1,0
66000,0.0,7000,9.99,0.11,0,1,0,0,0,0,0,1,0
51850,7.0,10000,14.11,0.16,0,0,0,1,0,0,0,1,0
27000,2.0,5000,12.18,0.19,0,1,0,0,0,0,0,1,0
33000,3.0,5500,11.11,0.17,0,1,0,0,0,0,0,1,0
35000,5.0,11200,10.36,0.32,0,1,0,0,0,0,0,1,0
48996,9.0,14000,13.23,0.29,0,0,1,0,0,0,0,1,0
85000,2.0,5000,11.58,0.06,0,1,0,0,0,0,0,1,0
49000,8.0,7000,7.49,0.14,1,0,0,0,0,0,0,1,0
35000,6.0,11700,13.06,0.33,0,0,1,0,0,0,0,1,0
136000,9.0,25000,19.13,0.18,0,0,0,0,0,1,0,1,0
66661,7.0,1500,11.49,0.02,0,1,0,0,0,0,0,1,0
50000,1.0,8000,7.68,0.16,1,0,0,0,0,0,0,1,0
84000,4.0,15000,10.14,0.18,0,1,0,0,0,0,0,1,0
35000,2.0,15000,10.99,0.43,0,1,0,0,0,0,0,1,0
65158,9.0,18000,10.25,0.28,0,1,0,0,0,0,0,1,0
105000,3.0,7000,9.63,0.07,1,0,0,0,0,0,0,1,0
153000,2.0,25000,15.58,0.16,0,0,0,1,0,0,0,1,0
28000,2.0,6625,13.06,0.24,0,0,1,0,0,0,0,1,0
33800,4.0,13000,13.57,0.38,0,0,1,0,0,0,0,0,1
39600,11.0,1500,12.69,0.04,0,1,0,0,0,0,0,1,0
120000,3.0,10000,9.32,0.08,1,0,0,0,0,0,0,1,0
44000,2.0,25000,15.33,0.57,0,0,0,1,0,0,0,1,0
69000,5.0,13250,6.62,0.19,1,0,0,0,0,0,0,1,0
59160,0.0,16600,14.18,0.28,0,0,0,0,1,0,0,1,0
98000,2.0,5000,13.22,0.05,0,0,1,0,0,0,0,0,1
85000,4.0,15000,9.88,0.18,0,1,0,0,0,0,0,1,0
48000,4.0,4200,10.74,0.09,0,1,0,0,0,0,0,1,0
97000,7.0,30000,10.65,0.31,0,1,0,0,0,0,0,1,0
90000,5.0,22000,11.03,0.24,0,0,1,0,0,0,0,1,0
55000,4.0,8000,7.49,0.15,1,0,0,0,0,0,0,1,0
35000,7.0,5000,12.98,0.14,0,0,1,0,0,0,0,0,1
59827,9.0,6000,15.58,0.1,0,0,0,1,0,0,0,1,0
38100,6.0,4800,9.63,0.13,0,1,0,0,0,0,0,1,0
40000,3.0,3200,10.99,0.08,0,1,0,0,0,0,0,1,0
64000,1.0,10000,11.66,0.16,0,0,1,0,0,0,0,0,1
39000,1.0,5000,18.21,0.13,0,0,0,0,0,1,0,0,1
34000,5.0,7000,13.35,0.21,0,0,1,0,0,0,0,0,1
37900,2.0,5000,12.18,0.13,0,1,0,0,0,0,0,1,0
26004,6.0,12000,7.88,0.46,1,0,0,0,0,0,0,1,0
51600,0.0,10000,9.51,0.19,0,1,0,0,0,0,0,1,0
100000,8.0,6000,5.42,0.06,1,0,0,0,0,0,0,1,0
59004,1.0,7800,15.99,0.13,0,0,0,1,0,0,0,0,1
32500,8.0,3000,13.22,0.09,0,0,1,0,0,0,0,0,1
35000,8.0,2000,10.37,0.06,0,1,0,0,0,0,0,1,0
72000,6.0,3500,5.42,0.05,1,0,0,0,0,0,0,1,0
130000,2.0,24000,9.91,0.18,0,1,0,0,0,0,0,1,0
45000,2.0,9600,12.73,0.21,0,0,1,0,0,0,0,1,0
65000,0.0,17000,13.47,0.26,0,0,1,0,0,0,0,1,0
30000,4.0,6000,16.32,0.2,0,0,0,1,0,0,0,0,1
53000,1.0,12000,12.84,0.23,0,0,1,0,0,0,0,0,1
14400,7.0,7000,5.42,0.49,1,0,0,0,0,0,0,1,0
98280,7.0,9400,6.62,0.1,1,0,0,0,0,0,0,1,0
51000,6.0,15000,11.11,0.29,0,1,0,0,0,0,0,1,0
30000,2.0,6000,11.49,0.2,0,1,0,0,0,0,0,1,0
71520,0.0,7000,16.82,0.1,0,0,0,0,1,0,0,0,1
28000,5.0,6900,9.99,0.25,0,1,0,0,0,0,0,1,0
96000,1.0,11200,5.42,0.12,1,0,0,0,0,0,0,1,0
15600,0.0,6400,7.74,0.41,1,0,0,0,0,0,0,1,0
14400,2.0,4800,14.65,0.33,0,0,1,0,0,0,0,0,1
52700,7.0,8000,16.29,0.13,0,0,0,1,0,0,0,0,1
24000,0.0,2800,10.95,0.12,0,1,0,0,0,0,0,1,0
39996,8.0,1200,15.21,0.03,0,0,0,1,0,0,0,1,0
30000,2.0,13000,13.11,0.43,0,0,1,0,0,0,0,1,0
12000,5.0,3250,15.68,0.27,0,0,0,0,1,0,0,0,1
75000,2.0,6000,8.49,0.08,1,0,0,0,0,0,0,1,0
30000,6.0,10000,9.91,0.33,0,1,0,0,0,0,0,1,0
27000,4.0,9000,11.11,0.33,0,1,0,0,0,0,0,1,0
38400,0.0,12000,5.99,0.31,1,0,0,0,0,0,0,1,0
44000,4.0,15000,6.54,0.34,1,0,0,0,0,0,0,1,0
53040,6.0,1700,8.49,0.03,1,0,0,0,0,0,0,1,0
29100,3.0,10000,15.95,0.34,0,0,0,1,0,0,0,0,1
36500,3.0,12000,7.51,0.33,1,0,0,0,0,0,0,1,0
110000,6.0,6000,8.94,0.05,1,0,0,0,0,0,0,1,0
44400,1.0,12000,14.79,0.27,0,0,1,0,0,0,0,1,0
57408,2.0,4800,11.99,0.08,0,1,0,0,0,0,0,1,0
36000,0.0,12500,11.72,0.35,0,0,1,0,0,0,0,1,0
80409,2.0,14550,8.94,0.18,1,0,0,0,0,0,0,1,0
60000,3.0,3000,13.47,0.05,0,0,1,0,0,0,0,0,1
60000,5.0,10000,5.99,0.17,1,0,0,0,0,0,0,1,0
29780,2.0,1500,12.86,0.05,0,0,0,1,0,0,0,0,1
46500,5.0,2500,13.92,0.05,0,0,1,0,0,0,0,0,1
31824,18.0,8800,15.62,0.28,0,0,0,1,0,0,0,1,0
25000,0.0,2775,15.65,0.11,0,0,0,1,0,0,0,0,1
29500,4.0,7000,10.0,0.24,0,1,0,0,0,0,0,1,0
29000,7.0,6000,7.88,0.21,1,0,0,0,0,0,0,1,0
128000,14.0,12325,8.49,0.1,1,0,0,0,0,0,0,1,0
34000,0.0,2400,15.57,0.07,0,0,0,1,0,0,0,0,1
37500,0.0,1375,6.91,0.04,1,0,0,0,0,0,0,1,0
31323,6.0,2500,13.22,0.08,0,0,1,0,0,0,0,1,0
44000,8.0,16000,7.49,0.36,1,0,0,0,0,0,0,1,0
124800,1.0,15000,12.53,0.12,0,0,1,0,0,0,0,0,1
117500,0.0,13500,8.49,0.11,1,0,0,0,0,0,0,1,0
42000,5.0,18825,7.9,0.45,1,0,0,0,0,0,0,1,0
30000,3.0,10000,5.79,0.33,1,0,0,0,0,0,0,1,0
85100,12.0,8000,7.51,0.09,1,0,0,0,0,0,0,1,0
50000,2.0,25000,15.58,0.5,0,0,0,1,0,0,0,0,1
86400,1.0,2425,11.49,0.03,0,1,0,0,0,0,0,1,0
78000,7.0,30000,18.62,0.38,0,0,0,0,0,1,0,0,1
21000,2.0,10000,12.73,0.48,0,0,1,0,0,0,0,0,1
42000,5.0,18825,7.9,0.45,1,0,0,0,0,0,0,1,0
24000,5.0,2000,9.2,0.08,0,1,0,0,0,0,0,1,0
53000,13.0,10750,13.11,0.2,0,0,1,0,0,0,0,1,0
19800,0.0,4725,11.22,0.24,0,0,1,0,0,0,0,1,0
85000,5.0,8000,7.14,0.09,1,0,0,0,0,0,0,1,0
24000,24.0,2000,7.75,0.08,1,0,0,0,0,0,0,1,0
44000,4.0,3000,7.66,0.07,1,0,0,0,0,0,0,1,0
33600,3.0,12000,11.36,0.36,0,1,0,0,0,0,0,1,0
45000,6.0,10000,16.77,0.22,0,0,0,1,0,0,0,1,0
47000,0.0,24000,17.14,0.51,0,0,0,0,1,0,0,1,0
80004,2.0,19000,10.62,0.24,0,1,0,0,0,0,0,1,0
30000,0.0,4000,7.14,0.13,1,0,0,0,0,0,0,1,0
44000,6.0,8000,15.21,0.18,0,0,0,1,0,0,0,1,0
73000,4.0,16000,19.41,0.22,0,0,0,0,0,1,0,1,0
52800,1.0,8000,12.87,0.15,0,0,1,0,0,0,0,0,1
68000,11.0,20000,7.9,0.29,1,0,0,0,0,0,0,1,0
71000,3.0,8000,11.49,0.11,0,1,0,0,0,0,0,1,0
74000,3.0,5000,13.49,0.07,0,0,1,0,0,0,0,0,1
29000,1.0,6000,15.62,0.21,0,0,0,1,0,0,0,1,0
39000,1.0,2300,8.59,0.06,1,0,0,0,0,0,0,1,0
85000,0.0,25000,11.89,0.29,0,1,0,0,0,0,0,1,0
91080,4.0,15600,15.7,0.17,0,0,0,1,0,0,0,1,0
98603,19.0,24250,14.22,0.21,0,0,1,0,0,0,0,1,0
25000,2.0,5000,9.91,0.2,0,1,0,0,0,0,0,1,0
26000,8.0,10000,16.63,0.38,0,0,0,0,1,0,0,0,1
90000,0.0,7000,13.99,0.08,0,0,1,0,0,0,0,1,0
45000,3.0,7200,10.65,0.16,0,1,0,0,0,0,0,1,0
13200,6.0,4000,15.65,0.3,0,0,0,1,0,0,0,0,1
85000,1.0,5000,7.43,0.06,1,0,0,0,0,0,0,1,0
31800,2.0,8500,16.07,0.27,0,0,0,1,0,0,0,1,0
92111,7.0,35000,20.25,0.32,0,0,0,0,0,1,0,1,0
48400,1.0,12000,6.62,0.25,1,0,0,0,0,0,0,1,0
54000,6.0,12000,8.49,0.22,1,0,0,0,0,0,0,1,0
69000,1.0,4900,10.96,0.07,0,1,0,0,0,0,0,1,0
37200,1.0,5000,15.62,0.13,0,0,1,0,0,0,0,1,0
78000,1.0,8000,12.87,0.1,0,0,1,0,0,0,0,0,1
121000,3.0,16800,6.91,0.14,1,0,0,0,0,0,0,1,0
48000,6.0,12000,16.0,0.25,0,0,0,1,0,0,0,1,0
25368,0.0,10000,11.34,0.39,0,0,1,0,0,0,0,1,0
69000,1.0,22000,13.67,0.32,0,0,0,1,0,0,0,0,1
25200,0.0,7000,15.68,0.28,0,0,0,0,1,0,0,0,1
40500,9.0,15000,7.88,0.37,1,0,0,0,0,0,0,1,0
54400,3.0,5000,12.61,0.08,0,0,1,0,0,0,0,0,1
45000,6.0,11300,13.48,0.25,0,0,1,0,0,0,0,0,1
34560,2.0,1200,19.29,0.03,0,0,0,0,1,0,0,1,0
34040,3.0,5000,10.25,0.15,0,1,0,0,0,0,0,1,0
74800,2.0,25000,10.99,0.28,0,1,0,0,0,0,0,1,0
33600,3.0,4800,5.79,0.14,1,0,0,0,0,0,0,1,0
32960,3.0,15000,6.91,0.46,1,0,0,0,0,0,0,1,0
42000,18.0,2000,5.79,0.05,1,0,0,0,0,0,0,1,0
96500,1.0,14000,17.19,0.15,0,0,0,0,1,0,0,1,0
136000,2.0,9800,15.99,0.07,0,0,0,1,0,0,0,0,1
69500,11.0,14750,7.49,0.21,1,0,0,0,0,0,0,1,0
42000,0.0,21000,17.26,0.5,0,0,0,0,0,1,0,0,1
56000,1.0,10000,8.59,0.18,1,0,0,0,0,0,0,1,0
125800,0.0,10000,14.09,0.07,0,0,0,1,0,0,0,1,0
52000,2.0,5000,13.99,0.1,0,0,1,0,0,0,0,0,1
111000,10.0,5000,5.79,0.05,1,0,0,0,0,0,0,1,0
96053,3.0,12000,15.68,0.11,0,0,0,0,1,0,0,1,0
114237,15.0,17500,14.72,0.15,0,0,1,0,0,0,0,0,1
30000,7.0,7200,8.9,0.24,1,0,0,0,0,0,0,1,0
31000,2.0,5000,14.46,0.16,0,0,0,1,0,0,0,0,1
39600,16.0,2400,6.03,0.06,1,0,0,0,0,0,0,1,0
30000,0.0,2000,8.07,0.07,1,0,0,0,0,0,0,1,0
74100,3.0,4500,13.61,0.06,0,0,1,0,0,0,0,0,1
30000,6.0,5000,13.23,0.17,0,0,1,0,0,0,0,1,0
60000,2.0,24000,13.85,0.4,0,0,1,0,0,0,0,1,0
40000,11.0,20000,6.91,0.5,1,0,0,0,0,0,0,1,0
32400,2.0,4800,7.29,0.15,1,0,0,0,0,0,0,1,0
29160,2.0,8000,7.51,0.27,1,0,0,0,0,0,0,1,0
90000,6.0,6400,5.99,0.07,1,0,0,0,0,0,0,1,0
59000,2.0,18000,16.0,0.31,0,0,0,0,1,0,0,1,0
87000,0.0,8000,5.79,0.09,1,0,0,0,0,0,0,1,0
98004,0.0,16000,16.32,0.16,0,0,0,1,0,0,0,1,0
40000,2.0,13200,12.42,0.33,0,1,0,0,0,0,0,1,0
38400,10.0,7500,17.58,0.2,0,0,0,1,0,0,0,1,0
10000,0.0,5000,12.17,0.5,0,0,0,1,0,0,0,0,1
65000,5.0,12000,8.9,0.18,1,0,0,0,0,0,0,1,0
22790,7.0,2400,8.94,0.11,1,0,0,0,0,0,0,1,0
15840,2.0,3000,10.38,0.19,0,1,0,0,0,0,0,1,0
20000,0.0,5000,18.43,0.25,0,0,0,0,0,1,0,1,0
48800,3.0,15000,11.36,0.31,0,1,0,0,0,0,0,1,0
51600,4.0,12200,15.28,0.24,0,0,0,1,0,0,0,1,0
70000,3.0,25000,11.86,0.36,0,1,0,0,0,0,0,1,0
130000,5.0,35000,18.25,0.27,0,0,0,1,0,0,0,1,0
52526,9.0,18000,12.21,0.34,0,1,0,0,0,0,0,1,0
42000,0.0,15000,11.58,0.36,0,1,0,0,0,0,0,1,0
47000,5.0,16250,12.42,0.35,0,1,0,0,0,0,0,1,0
28000,2.0,5000,16.07,0.18,0,0,0,1,0,0,0,1,0
45000,10.0,11000,14.61,0.24,0,0,0,1,0,0,0,1,0
28800,0.0,2500,21.36,0.09,0,0,0,0,0,1,0,1,0
39996,1.0,12000,10.74,0.3,0,1,0,0,0,0,0,1,0
63000,8.0,20000,19.13,0.32,0,0,0,0,0,1,0,0,1
60480,7.0,15000,10.83,0.25,0,1,0,0,0,0,0,1,0
42000,5.0,10000,12.99,0.24,0,0,1,0,0,0,0,0,1
65544,4.0,5000,10.74,0.08,0,1,0,0,0,0,0,1,0
22404,3.0,5725,14.79,0.26,0,0,1,0,0,0,0,1,0
18000,5.0,1500,12.18,0.08,0,1,0,0,0,0,0,1,0
42600,0.0,10000,15.62,0.23,0,0,0,1,0,0,0,0,1
27700,5.0,4800,6.62,0.17,1,0,0,0,0,0,0,1,0
35000,7.0,4000,7.29,0.11,1,0,0,0,0,0,0,1,0
23624,6.0,10000,9.88,0.42,0,1,0,0,0,0,0,1,0
60000,1.0,12000,10.99,0.2,0,1,0,0,0,0,0,1,0
55200,1.0,15250,15.68,0.28,0,0,0,0,1,0,0,1,0
49963,9.0,2100,11.49,0.04,0,1,0,0,0,0,0,1,0
36000,3.0,15000,13.49,0.42,0,0,1,0,0,0,0,0,1
60000,10.0,8000,16.77,0.13,0,0,0,1,0,0,0,1,0
25200,6.0,12000,13.48,0.48,0,0,1,0,0,0,0,1,0
31500,10.0,6000,12.84,0.19,0,0,1,0,0,0,0,1,0
24000,0.0,2000,12.61,0.08,0,0,1,0,0,0,0,0,1
50000,2.0,18000,14.74,0.36,0,0,0,1,0,0,0,1,0
51000,4.0,8500,8.94,0.17,1,0,0,0,0,0,0,1,0
44500,16.0,6000,8.9,0.13,1,0,0,0,0,0,0,1,0
59000,9.0,18000,15.65,0.31,0,0,0,1,0,0,0,0,1
60000,12.0,14400,13.49,0.24,0,0,1,0,0,0,0,1,0
150000,8.0,5000,12.99,0.03,0,0,1,0,0,0,0,0,1
19500,0.0,15000,9.64,0.77,0,1,0,0,0,0,0,1,0
56000,2.0,18000,13.48,0.32,0,0,1,0,0,0,0,1,0
100000,6.0,14000,13.85,0.14,0,0,1,0,0,0,0,1,0
74000,4.0,25000,12.18,0.34,0,1,0,0,0,0,0,1,0
113000,8.0,14400,11.71,0.13,0,1,0,0,0,0,0,1,0
35600,1.0,6000,13.49,0.17,0,0,1,0,0,0,0,1,0
38000,7.0,12000,11.71,0.32,0,1,0,0,0,0,0,1,0
66000,12.0,8400,7.51,0.13,1,0,0,0,0,0,0,1,0
29004,8.0,6000,12.87,0.21,0,0,1,0,0,0,0,1,0
53550,1.0,1600,12.21,0.03,0,1,0,0,0,0,0,1,0
37500,0.0,1800,8.94,0.05,1,0,0,0,0,0,0,1,0
74600,3.0,20000,17.51,0.27,0,0,0,0,1,0,0,1,0
112260,5.0,30000,17.49,0.27,0,0,0,1,0,0,0,1,0
46000,0.0,3000,16.29,0.07,0,0,0,1,0,0,0,1,0
26400,4.0,8875,6.62,0.34,1,0,0,0,0,0,0,1,0
63000,0.0,16000,14.42,0.25,0,0,0,1,0,0,0,1,0
53950,8.0,15000,16.63,0.28,0,0,0,0,1,0,0,0,1
31500,11.0,10000,7.29,0.32,1,0,0,0,0,0,0,1,0
43000,12.0,13600,15.58,0.32,0,0,0,1,0,0,0,0,1
24996,3.0,8500,6.91,0.34,1,0,0,0,0,0,0,1,0
47380,11.0,15000,13.79,0.32,0,0,1,0,0,0,0,0,1
29400,2.0,10000,13.87,0.34,0,0,0,1,0,0,0,1,0
69996,7.0,15000,11.89,0.21,0,1,0,0,0,0,0,1,0
25000,4.0,6500,14.09,0.26,0,0,0,1,0,0,0,0,1
52000,4.0,5000,12.23,0.1,0,0,1,0,0,0,0,0,1
39000,0.0,2500,14.09,0.06,0,0,0,1,0,0,0,1,0
35000,6.0,8000,5.79,0.23,1,0,0,0,0,0,0,1,0
78000,7.0,3000,11.49,0.04,0,1,0,0,0,0,0,1,0
55000,8.0,20000,6.91,0.36,1,0,0,0,0,0,0,1,0
